run_year,Month,Location,fishery,Release.mort.rate
2018,8,CO,40,0.14
2018,8,FB,40,0.14
2018,8,KC,40,0.14
2018,8,KO,40,0.14
2018,8,NO,40,0.14
2018,8,SF,40,0.142
2018,9,CO,10,0.26
2018,9,FB,10,0.26
2018,9,NO,10,0.26
2018,9,SF,10,0.26
2018,9,CO,40,0.14
2018,9,FB,40,0.14
2018,9,KC,40,0.14
2018,9,NO,40,0.14
2018,9,SF,40,0.145
2018,10,CO,10,0.26
2018,10,KO,10,0.26
2018,10,NO,10,0.26
2018,10,SF,10,0.26
2018,10,CO,40,0.14
2018,10,FB,40,0.14
2018,10,KO,40,0.14
2018,10,NO,40,0.14
2018,10,SF,40,0.143
2018,11,CO,10,0.26
2018,11,CO,40,0.14
2019,3,CO,40,0.14
2019,3,NO,40,0.14
2019,4,CO,10,0.26
2019,4,KO,10,0.26
2019,4,NO,10,0.26
2019,4,CO,40,0.14
2019,4,FB,40,0.14
2019,4,MO,40,0.181
2019,4,NO,40,0.14
2019,4,SF,40,0.14
2019,5,CO,10,0.26
2019,5,KO,10,0.26
2019,5,MO,10,0.26
2019,5,NO,10,0.26
2019,5,SF,10,0.26
2019,5,CO,40,0.14
2019,5,FB,40,0.14
2019,5,KC,40,0.14
2019,5,KO,40,0.14
2019,5,MO,40,0.183
2019,5,NO,40,0.14
2019,5,SF,40,0.142
2019,6,CO,10,0.26
2019,6,FB,10,0.26
2019,6,KC,10,0.26
2019,6,KO,10,0.26
2019,6,MO,10,0.26
2019,6,NO,10,0.26
2019,6,SF,10,0.26
2019,6,CO,40,0.14
2019,6,FB,40,0.14
2019,6,KC,40,0.14
2019,6,KO,40,0.14
2019,6,MO,40,0.169
2019,6,NO,40,0.14
2019,6,SF,40,0.143
2019,7,CO,10,0.26
2019,7,FB,10,0.26
2019,7,KC,10,0.26
2019,7,KO,10,0.26
2019,7,MO,10,0.26
2019,7,NO,10,0.26
2019,7,SF,10,0.26
2019,7,CO,40,0.14
2019,7,FB,40,0.14
2019,7,KC,40,0.14
2019,7,KO,40,0.14
2019,7,MO,40,0.193
2019,7,NO,40,0.14
2019,7,SF,40,0.149
2019,8,CO,10,0.26
2019,8,FB,10,0.26
2019,8,KC,10,0.26
2019,8,KO,10,0.26
2019,8,NO,10,0.26
2019,8,SF,10,0.26
2019,8,CO,40,0.14
2019,8,FB,40,0.14
2019,8,KC,40,0.14
2019,8,KO,40,0.14
2019,8,MO,40,0.214
2019,8,NO,40,0.14
2019,8,SF,40,0.155
2019,9,CO,10,0.26
2019,9,NO,10,0.26
2019,9,SF,10,0.26
2019,9,CO,40,0.14
2019,9,FB,40,0.14
2019,9,KC,40,0.14
2019,9,KO,40,0.14
2019,9,NO,40,0.14
2019,9,SF,40,0.146
2019,10,CO,10,0.26
2019,10,NO,10,0.26
2019,10,SF,10,0.26
2019,10,CO,40,0.14
2019,10,FB,40,0.14
2019,10,NO,40,0.14
2019,10,SF,40,0.14
2020,3,CO,40,0.14
2020,3,NO,40,0.14
2020,4,CO,10,0.26
2020,4,KO,10,0.26
2020,4,NO,10,0.26
2020,4,CO,40,0.14
2020,4,NO,40,0.14
2020,5,CO,10,0.26
2020,5,KO,10,0.26
2020,5,MO,10,0.26
2020,5,NO,10,0.26
2020,5,SF,10,0.26
2020,5,CO,40,0.14
2020,5,FB,40,0.14
2020,5,MO,40,0.18
2020,5,NO,40,0.14
2020,5,SF,40,0.141
2020,6,CO,10,0.26
2020,6,KO,10,0.26
2020,6,MO,10,0.26
2020,6,NO,10,0.26
2020,6,SF,10,0.26
2020,6,CO,40,0.14
2020,6,FB,40,0.14
2020,6,KC,40,0.14
2020,6,KO,40,0.14
2020,6,MO,40,0.178
2020,6,NO,40,0.14
2020,6,SF,40,0.145
2020,7,CO,10,0.26
2020,7,KO,10,0.26
2020,7,MO,10,0.26
2020,7,NO,10,0.26
2020,7,SF,10,0.26
2020,7,CO,40,0.14
2020,7,FB,40,0.14
2020,7,KC,40,0.14
2020,7,KO,40,0.14
2020,7,MO,40,0.209
2020,7,NO,40,0.14
2020,7,SF,40,0.143
2020,8,CO,10,0.26
2020,8,FB,10,0.26
2020,8,MO,10,0.26
2020,8,NO,10,0.26
2020,8,SF,10,0.26
2020,8,CO,40,0.14
2020,8,FB,40,0.14
2020,8,KC,40,0.14
2020,8,KO,40,0.14
2020,8,MO,40,0.196
2020,8,NO,40,0.14
2020,8,SF,40,0.147
2020,9,CO,10,0.26
2020,9,FB,10,0.26
2020,9,NO,10,0.26
2020,9,SF,10,0.26
2020,9,CO,40,0.14
2020,9,FB,40,0.14
2020,9,MO,40,0.156
2020,9,NO,40,0.14
2020,9,SF,40,0.148
2020,10,CO,10,0.26
2020,10,NO,10,0.26
2020,10,SF,10,0.26
2020,10,CO,40,0.14
2020,10,FB,40,0.14
2020,10,MO,40,0.14
2020,10,NO,40,0.14
2020,10,SF,40,0.15
2020,11,FB,40,0.14
2020,11,SF,40,0.14
2021,3,KO,10,0.26
2021,3,NO,10,0.26
2021,3,CO,40,0.14
2021,3,NO,40,0.14
2021,4,CO,10,0.26
2021,4,KO,10,0.26
2021,4,NO,10,0.26
2021,4,CO,40,0.14
2021,4,MO,40,0.183
2021,4,NO,40,0.14
2021,5,CO,10,0.26
2021,5,KO,10,0.26
2021,5,MO,10,0.26
2021,5,NO,10,0.26
2021,5,CO,40,0.14
2021,5,MO,40,0.165
2021,5,NO,40,0.14
2021,6,CO,10,0.26
2021,6,KO,10,0.26
2021,6,MO,10,0.26
2021,6,NO,10,0.26
2021,6,SF,10,0.26
2021,6,CO,40,0.14
2021,6,FB,40,0.14
2021,6,KC,40,0.14
2021,6,KO,40,0.14
2021,6,MO,40,0.165
2021,6,NO,40,0.14
2021,6,SF,40,0.143
2021,7,CO,10,0.26
2021,7,KO,10,0.26
2021,7,MO,10,0.26
2021,7,NO,10,0.26
2021,7,SF,10,0.26
2021,7,CO,40,0.14
2021,7,FB,40,0.14
2021,7,KC,40,0.14
2021,7,KO,40,0.14
2021,7,MO,40,0.174
2021,7,NO,40,0.14
2021,7,SF,40,0.148
2021,8,CO,10,0.26
2021,8,FB,10,0.26
2021,8,MO,10,0.26
2021,8,NO,10,0.26
2021,8,SF,10,0.26
2021,8,CO,40,0.14
2021,8,FB,40,0.14
2021,8,KC,40,0.14
2021,8,KO,40,0.14
2021,8,MO,40,0.173
2021,8,NO,40,0.14
2021,8,SF,40,0.151
2021,9,CO,10,0.26
2021,9,FB,10,0.26
2021,9,NO,10,0.26
2021,9,SF,10,0.26
2021,9,CO,40,0.14
2021,9,FB,40,0.14
2021,9,MO,40,0.187
2021,9,NO,40,0.14
2021,9,SF,40,0.147
2021,10,CO,10,0.26
2021,10,NO,10,0.26
2021,10,SF,10,0.26
2021,10,CO,40,0.14
2021,10,FB,40,0.14
2021,10,NO,40,0.14
2021,10,SF,40,0.141
